payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,location,transtype,comment,card_reference,reasoncode,sepaprovider,invoice_hash,payment_hash,memo,stripe_currency,stripe_converted_amount,is_aed
14/10/2025,8602,8602-DDI00201,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,120.38,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD13GG7X9IS99NDU4,2.0,2.0,ch_3SIAWAIdctIUMwHT1g8wP6Y9,nan,nan,,eur,120.38,False
14/10/2025,8624,8624-DDI00170,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,98.89,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD9L11143400J75IR,2.0,2.0,ch_3SIAWCIdctIUMwHT2t1OK5zZ,nan,nan,,eur,98.89,False
14/10/2025,8679,8679-DDI00175,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,98.89,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDF05PZSIE7T92K2Q,2.0,2.0,ch_3SIAWFIdctIUMwHT0QtduCHw,nan,nan,,eur,98.89,False
14/10/2025,8807,8807-DDI00156,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,172.35,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDYZW2XTI0ALFJ60B,2.0,2.0,ch_3SIAWHIdctIUMwHT2TEC9Clz,nan,nan,,eur,172.35,False
14/10/2025,8809,8809-DDI00212,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,222.61,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDI39BTN624195B58,2.0,2.0,ch_3SIAWJIdctIUMwHT1CmzBRBW,nan,nan,,eur,222.61,False
14/10/2025,8811,8811-DDI00167,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,74.29,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDVO0E6687TSUFJOU,2.0,2.0,ch_3SIAWMIdctIUMwHT1Tah5IDa,nan,nan,,eur,74.29,False
14/10/2025,8817,8817-DDI00221,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,220.87,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD123U4RL65713JDK,2.0,2.0,ch_3SIAWOIdctIUMwHT27nULHDw,nan,nan,,eur,220.87,False
14/10/2025,8820,8820-DDI00192,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,144.56,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD13T16B17WB7J312,2.0,2.0,ch_3SIAWQIdctIUMwHT2LXsHgsP,nan,nan,,eur,144.56,False
14/10/2025,8836,8836-DDI00177,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,121.77,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDCJO377PC3K48M86,2.0,2.0,ch_3SIAWTIdctIUMwHT0kc1Hq70,nan,nan,,eur,121.77,False
14/10/2025,8845,8845-DDI00154,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,209.31,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDSR5DO3Q0QH8311G,2.0,2.0,ch_3SIAWVIdctIUMwHT1LjGplrO,nan,nan,,eur,209.31,False
14/10/2025,8883,8883-DDI00176,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,196.06,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDQR29570H400X34P,2.0,2.0,ch_3SIAWXIdctIUMwHT1SPzFkGO,nan,nan,,eur,196.06,False
14/10/2025,8893,8893-DDI00202,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,69.03,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD49H4E3V8TE64G33,2.0,2.0,ch_3SIAWaIdctIUMwHT1frKVGvh,nan,nan,,eur,69.03,False
14/10/2025,8951,8951-DDI00192,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,1102.88,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDVFF83LNS6050S72,2.0,2.0,ch_3SIAWcIdctIUMwHT1oX8QSzm,nan,nan,,eur,1102.88,False
14/10/2025,8990,8990-DDI00151,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,224.99,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD43672Y62024H7OE,2.0,2.0,ch_3SIAWeIdctIUMwHT1dywpBbM,nan,nan,,eur,224.99,False
14/10/2025,8998,8998-DDI00153,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD6JU6Q7S5HG1U243,2.0,2.0,ch_3SIAWhIdctIUMwHT0CnorOBg,nan,nan,,eur,60.27,False
14/10/2025,9021,9021-DDI00201,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,178.35,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD0GD31RJ03DD5ATL,2.0,2.0,ch_3SIAWjIdctIUMwHT0KgKVYAM,nan,nan,,eur,178.35,False
14/10/2025,9023,9023-DDI00153,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,72.32,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD53Y76VH9W029U4K,2.0,2.0,ch_3SIAWlIdctIUMwHT2tFus5OV,nan,nan,,eur,72.32,False
14/10/2025,9040,9040-DDI00215,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,324.3,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD4P793AE912YZVJL,2.0,2.0,ch_3SIAWnIdctIUMwHT0IJ5RHp0,nan,nan,,eur,324.3,False
14/10/2025,9046,9046-DDI00147,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,167.32,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD28GT2MYMHGUE767,2.0,2.0,ch_3SIAWqIdctIUMwHT0PP3dksH,nan,nan,,eur,167.32,False
14/10/2025,9055,9055-DDI00197,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,302.83,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD963F40LV7O6OLTP,2.0,2.0,ch_3SIAWsIdctIUMwHT18YRKwoJ,nan,nan,,eur,302.83,False
14/10/2025,9084,9084-DDI00152,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,297.44,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD046SF6288EU9E6Z,2.0,2.0,ch_3SIAWxIdctIUMwHT28z8myjH,nan,nan,,eur,297.44,False
14/10/2025,9100,9100-DDI00188,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,165.02,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD74H9Q37UOJ1U6BZ,2.0,2.0,ch_3SIAWzIdctIUMwHT2tMeMr5d,nan,nan,,eur,165.02,False
14/10/2025,9115,9115-DDI00072,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD8SL4S099388ABS6,2.0,2.0,ch_3SIAX2IdctIUMwHT0AVyUswl,nan,nan,,eur,60.27,False
14/10/2025,9126,9126-DDI00144,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,136.71,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD0PFY56CV5VPC3TF,2.0,2.0,ch_3SIAX5IdctIUMwHT0ihAxkLt,nan,nan,,eur,136.71,False
14/10/2025,9128,9128-DDI00151,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,245.72,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD94P10614E562H86,2.0,2.0,ch_3SIAX7IdctIUMwHT1w8CI9DP,nan,nan,,eur,245.72,False
14/10/2025,9140,9140-DDI00214,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,296.41,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD3XS6BPR5VXSBCMS,2.0,2.0,ch_3SIAX9IdctIUMwHT0cbAoc1R,nan,nan,,eur,296.41,False
14/10/2025,9141,9141-DDI00220,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,297.94,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDB5G41M7QSS8OI81,2.0,2.0,ch_3SIAXCIdctIUMwHT2n5amI9U,nan,nan,,eur,297.94,False
14/10/2025,9175,9175-DDI00186,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,233.31,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDR2EJ03WGK6P6O57,2.0,2.0,ch_3SIAXEIdctIUMwHT0eDkoKBt,nan,nan,,eur,233.31,False
14/10/2025,9180,9180-DDI00174,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,139.89,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDWIVX9Z4Z7583QSM,2.0,2.0,ch_3SIAXGIdctIUMwHT0YcIsHKL,nan,nan,,eur,139.89,False
14/10/2025,9192,9192-DDI00145,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,157.56,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDZD4T64BU24D44IY,2.0,2.0,ch_3SIAXIIdctIUMwHT0pEGP4yu,nan,nan,,eur,157.56,False
14/10/2025,9256,9256-DDI00211,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,60.27,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDRYW86O2NMGNHLQ5,2.0,2.0,ch_3SIAXLIdctIUMwHT2is0dcwY,nan,nan,,eur,60.27,False
14/10/2025,9257,9257-DDI00173,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,270.55,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDKLO65EUNW12P546,2.0,2.0,ch_3SIAXNIdctIUMwHT1ZP716xK,nan,nan,,eur,270.55,False
14/10/2025,9281,9281-DDI00192,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,154.19,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD59KB7V6J7Q8817Y,2.0,2.0,ch_3SIAXPIdctIUMwHT1LZnZD3U,nan,nan,,eur,154.19,False
14/10/2025,9320,9320-DDI00199,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,255.68,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD0T701GK81C525GZ,2.0,2.0,ch_3SIAXSIdctIUMwHT1Z7zP0XE,nan,nan,,eur,255.68,False
14/10/2025,9343,9343-DDI00227,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,134.07,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD9BJ0F4QJ1814G22,2.0,2.0,ch_3SIAXUIdctIUMwHT1CAjsSQ4,nan,nan,,eur,134.07,False
14/10/2025,9350,9350-DDI00194,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,302.76,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDI203O24ZJK25Q49,2.0,2.0,ch_3SIAXWIdctIUMwHT2YKoL0Pz,nan,nan,,eur,302.76,False
14/10/2025,9372,9372-DDI00158,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,188.53,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD32W2PM9WDVN440V,2.0,2.0,ch_3SIAXZIdctIUMwHT1Omje5he,nan,nan,,eur,188.53,False
14/10/2025,9430,9430-DDI00139,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,111.28,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDOVZWY96PJ58B1F2,2.0,2.0,ch_3SIAXeIdctIUMwHT23gO14J7,nan,nan,,eur,111.28,False
14/10/2025,9447,9447-DDI00155,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,134.07,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDP096O7WN092VE3Z,2.0,2.0,ch_3SIAXgIdctIUMwHT1vz7moKa,nan,nan,,eur,134.07,False
14/10/2025,9487,9487-DDI00185,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,203.84,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD7SA87080F482NTC,2.0,2.0,ch_3SIAXiIdctIUMwHT2fJGLE20,nan,nan,,eur,203.84,False
14/10/2025,9515,9515-DDI00121,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,163.45,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD8AIO2ZK5Z585D15,2.0,2.0,ch_3SIAXkIdctIUMwHT2Xdar5Q4,nan,nan,,eur,163.45,False
14/10/2025,9561,9561-DDI00200,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,207.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD67KFO21GEYK73E0,2.0,2.0,ch_3SIAXnIdctIUMwHT1wkt6TVs,nan,nan,,eur,207.62,False
14/10/2025,9568,9568-DDI00201,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,220.28,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDNG8G94T74G02T7O,2.0,2.0,ch_3SIAXpIdctIUMwHT0TNNDc1K,nan,nan,,eur,220.28,False
14/10/2025,9574,9574-DDI00163,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,226.57,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDR6YP6SJ175UR1H8,2.0,2.0,ch_3SIAXrIdctIUMwHT2gcKFWGs,nan,nan,,eur,226.57,False
14/10/2025,9575,9575-DDI00202,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,242.95,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD6TM7278T87X326L,2.0,2.0,ch_3SIAXuIdctIUMwHT2rF5RY6G,nan,nan,,eur,242.95,False
14/10/2025,9589,9589-DDI00152,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,170.72,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD5T23B8U6CTDTX37,2.0,2.0,ch_3SIAXwIdctIUMwHT109jyZfL,nan,nan,,eur,170.72,False
14/10/2025,9651,9651-DDI00156,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,178.45,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDSHD8VLERZD28JLI,2.0,2.0,ch_3SIAXyIdctIUMwHT2pgZAPIj,nan,nan,,eur,178.45,False
14/10/2025,9679,9679-DDI00167,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,139.81,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD54VC1OWCU50G1DA,2.0,2.0,ch_3SIAY1IdctIUMwHT2H7RE98R,nan,nan,,eur,139.81,False
14/10/2025,9694,9694-DDI00197,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,238.71,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD3N0V884E8WN6QHO,2.0,2.0,ch_3SIAY3IdctIUMwHT2F0XlwD5,nan,nan,,eur,238.71,False
14/10/2025,9695,9695-DDI00143,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,154.02,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDOHRK4377RU3BL0J,2.0,2.0,ch_3SIAY6IdctIUMwHT2r2fpxFR,nan,nan,,eur,154.02,False
14/10/2025,9696,9696-DDI00182,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,476.87,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD8IJI6A2XXBFT6L2,2.0,2.0,ch_3SIAY8IdctIUMwHT0nngM7LY,nan,nan,,eur,476.87,False
14/10/2025,9755,9755-DDI00195,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,337.95,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDJ4G00RBQ67M0S76,2.0,2.0,ch_3SIAYAIdctIUMwHT1c7D1KFI,nan,nan,,eur,337.95,False
14/10/2025,9771,9771-DDI00150,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,338.58,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDBC45U3Z825ZLNX5,2.0,2.0,ch_3SIAYFIdctIUMwHT09qwXXK2,nan,nan,,eur,338.58,False
14/10/2025,9783,9783-DDI00136,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,126.62,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD9903D2RP2DX48C1,2.0,2.0,ch_3SIAYHIdctIUMwHT1ZhNQbNx,nan,nan,,eur,126.62,False
14/10/2025,9889,9889-DDI00184,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,112.79,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDRWNZOTW6X3295TA,2.0,2.0,ch_3SIAYMIdctIUMwHT2yWpz94g,nan,nan,,eur,112.79,False
14/10/2025,9918,9918-DDI00127,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,98.89,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDEQ392V85T3ATHSN,2.0,2.0,ch_3SIAYOIdctIUMwHT1cCDOEOV,nan,nan,,eur,98.89,False
14/10/2025,9966,9966-DDI00180,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,371.18,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDF26JJB3SAO276S3,2.0,2.0,ch_3SIAYRIdctIUMwHT2Zs9l1XR,nan,nan,,eur,371.18,False
14/10/2025,9978,9978-DDI00143,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,146.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDFLOS62TS2V3IC21,2.0,2.0,ch_3SIAYTIdctIUMwHT2XBtOZlp,nan,nan,,eur,146.12,False
14/10/2025,10003,10003-DDI00200,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,220.34,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD6K3NXI3W90Q194P,2.0,2.0,ch_3SIAYVIdctIUMwHT2YmVJcgo,nan,nan,,eur,220.34,False
14/10/2025,10020,10020-DDI00162,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,178.4,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDCIN4HV877AJ35GY,2.0,2.0,ch_3SIAYYIdctIUMwHT02JMxEhB,nan,nan,,eur,178.4,False
14/10/2025,10197,10197-DDI00203,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,183.54,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDW1NN9MDZNPV613R,2.0,2.0,ch_3SIAYdIdctIUMwHT1QnDcdbe,nan,nan,,eur,183.54,False
14/10/2025,10203,10203-DDI00194,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,191.95,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDS057H48AN9KLN22,2.0,2.0,ch_3SIAYfIdctIUMwHT0ecTmCPV,nan,nan,,eur,191.95,False
14/10/2025,10234,10234-DDI00193,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,442.16,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD0CC40F9M39CD2Y8,2.0,2.0,ch_3SIAYhIdctIUMwHT0JBywcOn,nan,nan,,eur,442.16,False
14/10/2025,10237,10237-DDI00197,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,195.57,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDDM7FWTLA43C52LOB,2.0,2.0,ch_3SIAYkIdctIUMwHT14Vnk8zh,nan,nan,,eur,195.57,False
14/10/2025,10262,10262-DDI00120,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,73.48,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD521L6334O707O0X,2.0,2.0,ch_3SIAYmIdctIUMwHT0F1HCfbd,nan,nan,,eur,73.48,False
14/10/2025,10312,10312-DDI00180,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,460.44,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD0Z8Z7164QGFDW61,2.0,2.0,ch_3SIAYoIdctIUMwHT2jUkYw7I,nan,nan,,eur,460.44,False
14/10/2025,10342,10342-DDI00174,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,121.52,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD8J7S8BH9328AC2Z,2.0,2.0,ch_3SIAYqIdctIUMwHT0yG1YTed,nan,nan,,eur,121.52,False
14/10/2025,10345,10345-DDI00176,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,76.12,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD9NNJ9IA99881010,2.0,2.0,ch_3SIAYtIdctIUMwHT08NcG3Y8,nan,nan,,eur,76.12,False
14/10/2025,10346,10346-DDI00151,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,119.56,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD924ODNQRTN3HTD8,2.0,2.0,ch_3SIAYvIdctIUMwHT0igAI7Vf,nan,nan,,eur,119.56,False
14/10/2025,10442,10442-DDI00180,Ndevor Systems Ltd : Phorest Ireland,11010 Accounts Receivable : Trade Debtors,EUR,1.0,260.71,10010 Bank : BOI current a/c EUR # 17013705,Ireland(Rep.),CARDSUCCESS,DDCARD PAYMENT:MESDDD2F822GP07361P4X,2.0,2.0,ch_3SIAYxIdctIUMwHT29ntB1pQ,nan,nan,,eur,260.71,False
